Obs,year,nui,ciiu3,region,forpro,fabval,expval,va,emptot,rempag,vstk
23322,2005,13642,1520,13,1,9203442,0,5438468,147,558120,0
23323,2005,13644,2212,2,1,914943,0,465976,22,274892,598544
23324,2005,13645,2212,1,1,941157,0,631004,12,139269,608031
23325,2005,13646,1541,5,1,198820,0,153066,5,19681,0
23326,2005,13647,1520,5,1,239477,0,228370,45,178689,42270
23327,2005,13651,1729,13,1,2468733,296248,725726,27,167688,0
23328,2005,13652,1722,13,1,974652,0,1393183,34,128607,0
23329,2005,13653,1711,13,1,130250,0,239857,7,32399,0
23330,2005,13655,1512,12,1,10374718,9754521,2666919,66,1888147,"4,90E+06"
23331,2005,13656,1512,12,1,7611249,7133031,1484782,60,1485249,"4,40E+06"
23332,2005,13658,2694,13,3,3426064,443661,-932358,37,236472,"1,80E+06"
23333,2005,13660,1552,6,1,6095907,2794132,2561400,33,125403,"1,90E+06"
23334,2005,13661,1552,13,1,2032332,1354793,585736,11,58765,"1,00E+06"
23335,2005,13664,1541,13,1,110641,0,81927,16,41341,34452
23336,2005,13665,1541,13,1,21364,0,12696,3,4203,0
23337,2005,13668,2010,10,1,14157,0,18732,9,22207,37455
23338,2005,13671,3511,12,4,0,0,3694477,182,1218801,"1,40E+07"
23339,2005,13672,3511,5,4,363734,276998,3060981,225,1280648,"2,60E+06"
23340,2005,13677,2710,13,1,77221191,9462115,22679242,428,4002599,"2,50E+07"
23341,2005,13679,2520,5,1,16174093,0,13645980,278,1429466,"9,00E+06"
23342,2005,13680,1549,5,1,20267902,549548,12798556,479,1989221,"4,70E+06"
23343,2005,13684,2413,8,1,25270697,18648,4659139,79,930023,"3,60E+06"
23344,2005,13686,1541,8,1,94720,0,63110,21,38992,17807
23345,2005,13689,1512,11,3,27893518,22827157,9886331,945,1456771,"2,10E+07"
23346,2005,13690,1512,12,3,857013,792900,262169,112,533509,"2,70E+06"
23347,2005,13693,1541,13,1,471823,0,144120,24,47528,115550
23348,2005,13694,1531,6,1,7549746,0,5338818,12,69771,988239
23349,2005,13697,1549,5,1,39795859,19789940,22267718,352,1361705,"4,50E+06"
23350,2005,13698,1549,5,1,5767307,5154155,2220902,103,534299,"2,10E+06"
23351,2005,13702,1512,8,1,2213268,519137,17623,94,371528,"1,00E+07"
23352,2005,13703,1512,4,1,3787764,112677,2501888,64,230036,"3,70E+06"
23353,2005,13704,1512,4,1,7104106,5715552,2817535,897,2931109,"4,40E+06"
23354,2005,13706,2010,8,1,40451327,32361061,17986658,1000,3558461,"8,70E+06"
23355,2005,13707,2010,8,1,2624711,2555679,176440,560,1615276,"1,00E+07"
23356,2005,13708,2010,8,1,27242882,19937419,20167472,759,2627841,"9,10E+06"
23357,2005,13709,2010,8,1,44733488,35339455,16300064,674,2432595,"1,20E+07"
23358,2005,13712,2429,2,3,10551747,4525660,10674389,252,2050814,"2,30E+06"
23359,2005,13714,2695,13,1,8570076,0,1987913,124,1361149,"4,20E+06"
23360,2005,13716,2699,5,1,3659400,0,2860664,56,371348,219634
23361,2005,13717,2699,13,1,8807095,0,4147606,89,752332,43948
23362,2005,13719,2412,2,1,44556469,35665165,39742075,568,3686436,"3,90E+07"
23363,2005,13720,2412,2,1,156700509,126449223,139891818,850,6038271,"7,40E+07"
23364,2005,13722,1512,11,1,0,0,39730,33,97094,"1,10E+06"
23365,2005,13723,1512,12,1,3067356,1691711,1295653,198,531848,621587
23366,2005,13725,1520,13,1,6080725,0,3775816,145,652263,"1,30E+06"
23367,2005,13726,1520,10,1,6381610,0,2161668,56,238793,"1,00E+06"
23368,2005,13728,1541,13,1,71927,0,8789,14,28858,7846
23369,2005,13729,1541,13,1,97703,0,84842,14,22439,8521
23370,2005,13731,1512,8,1,0,0,2206322,440,1488960,"2,10E+06"
23371,2005,13735,2899,13,1,9497594,0,5476683,396,2036926,"3,10E+06"
23372,2005,13737,1531,7,1,24303687,24214,10608341,391,1812019,"3,30E+06"
23373,2005,13739,1520,13,3,149959165,9071456,72571326,1428,11648414,"5,20E+07"
23374,2005,13740,1520,8,3,0,0,-1405231,84,326286,150588
23375,2005,13742,2520,13,1,449307,120994,363366,23,177478,557642
23376,2005,13743,2520,1,1,408491,0,365541,16,46397,66038
23377,2005,13745,1554,5,1,0,0,384398,15,70896,848183
23378,2005,13746,1554,6,1,0,0,15268352,122,794136,"1,00E+06"
23379,2005,13747,1554,13,1,103439013,0,91811107,680,7226023,"2,70E+07"
23380,2005,13748,1554,8,1,13699221,0,12147722,150,1312599,"2,90E+06"
23381,2005,13750,2010,8,1,8333454,7909802,6736745,62,288571,"5,20E+06"
23382,2005,13752,2811,13,1,20167500,1587034,6599420,248,3107844,"1,70E+07"
23383,2005,13753,2710,8,1,4110868,870315,2627850,91,588395,"4,30E+06"
23384,2005,13755,1541,13,1,528137,0,249348,34,102954,48851
23385,2005,13757,1512,11,3,26125750,25252871,5265713,790,2168555,"2,10E+06"
23386,2005,13759,2695,6,1,1441231,0,343886,23,63278,55328
23387,2005,13760,2695,8,1,2151337,0,776264,18,55023,105780
23388,2005,13763,1541,13,1,437078,0,256708,26,100215,41919
23389,2005,13766,2429,13,1,403816,396836,289429,12,140918,"2,60E+06"
23390,2005,13767,2692,13,1,8864684,0,2043636,588,1561908,"1,20E+07"
23391,2005,13771,1512,10,1,1636527,944443,2390573,194,616042,17180
23392,2005,13774,1554,2,1,17363370,16416954,11426628,234,1363039,"8,70E+06"
23393,2005,13775,2893,13,1,1247140,0,785893,74,309318,445820
23394,2005,13777,1541,13,1,377416,0,307290,22,125341,60305
23395,2005,13779,1541,13,1,135016,0,74488,18,38388,20852
23396,2005,13780,1541,13,1,245680,0,177182,29,66476,60713
23397,2005,13782,2695,13,1,5033591,0,3746240,49,483601,332350
23398,2005,13783,2695,13,1,4905100,0,2836763,77,571665,"2,40E+06"
23399,2005,13784,2695,13,1,4165323,0,1947896,36,311162,310099
23400,2005,13786,1531,7,1,1273776,0,486599,69,159652,0
23401,2005,13787,1511,13,1,29359202,27581,16447595,978,3992758,"8,20E+06"
23402,2005,13788,2101,13,1,562236,0,303883,33,109016,446324
23403,2005,13790,3511,10,1,34606092,24560935,3591838,586,3800437,"9,60E+06"
23404,2005,13792,2511,4,2,36385193,29835858,7340854,532,4004392,"2,10E+07"
23405,2005,13794,2694,5,3,95650029,0,61605556,536,8705549,"3,10E+07"
23406,2005,13795,1552,13,1,7030667,3120439,3228906,192,1263727,"9,10E+06"
23407,2005,13798,1512,4,1,1628736,1398154,2125107,90,251026,820259
23408,2005,13799,2811,5,1,89397,0,63937,13,26581,29549
23409,2005,13802,1541,4,1,274430,0,183956,29,75797,19181
23410,2005,13803,2429,5,1,1034198,0,1085887,19,156954,164646
23411,2005,13804,2429,2,1,1664662,0,1229558,13,145028,95571
23412,2005,13805,2429,2,1,82847,0,4185516,20,159407,267789
23413,2005,13806,2429,13,1,2600341,0,1625063,24,215455,152413
23414,2005,13807,2429,2,1,4252890,0,1508571,50,572923,913441
23415,2005,13809,2429,2,1,880729,0,560830,11,129026,61904
23416,2005,13810,2429,1,1,2494296,0,1929812,22,233060,449557
23417,2005,13811,3511,8,4,3476678,1883399,22844056,2098,12078978,"5,90E+07"
23418,2005,13813,2610,13,1,1572926,0,1489708,54,247400,"1,90E+06"
23419,2005,13815,2219,1,1,612875,91476,498168,44,227833,195747
23420,2005,13818,2923,1,1,0,0,479505,73,164839,171936
23421,2005,13820,1512,4,1,1437259,0,408855,119,139384,151502
23422,2005,13822,1512,4,3,87332,0,722892,125,336990,403728
23423,2005,13823,2695,5,1,644509,0,442211,26,120455,426105
23424,2005,13825,1541,7,1,144736,0,78564,15,24784,4335
23425,2005,13826,1541,7,1,119126,0,56222,17,45440,1457
23426,2005,13829,3610,5,1,357660,0,208581,21,98136,9843
23427,2005,13830,3610,6,1,62696,0,118167,15,24235,118744
23428,2005,13831,2023,6,1,678980,0,141121,20,45851,74531
23429,2005,13833,2010,6,1,308608,0,55895,14,25709,34440
23430,2005,13836,1511,7,1,0,0,470104,36,138132,171901
23431,2005,13837,2812,13,1,249024,0,158002,8,31736,"1,10E+06"
23432,2005,13838,1730,13,1,101534,0,51007,15,23513,10225
23433,2005,13840,3610,13,1,647677,0,283441,50,142242,12864
23434,2005,13842,2109,13,1,164318,0,106478,14,57174,1614
23435,2005,13843,2925,13,1,145057,0,145211,13,35834,95048
23436,2005,13844,3694,13,1,85567,0,70969,14,28137,160584
23437,2005,13846,2811,13,1,6736126,0,2747806,163,1131587,"6,10E+06"
23438,2005,13848,2811,13,1,545931,0,343112,16,62713,24099
23439,2005,13849,1533,13,1,2991116,0,1336270,76,383248,850445
23440,2005,13852,2423,13,3,628051,0,341990,11,67503,61427
23441,2005,13853,2423,13,1,5698827,39585,6384916,464,1796201,"2,40E+06"
23442,2005,13854,2429,13,1,1351985,0,775593,52,364521,513816
23443,2005,13855,1721,13,1,7117484,0,3398743,324,977651,"3,30E+06"
23444,2005,13857,1541,13,1,172459,0,142560,15,40804,7898
23445,2005,13858,1722,13,1,776750,0,400098,12,52218,646289
23446,2005,13860,1541,13,1,130260,0,53715,18,43567,41831
23447,2005,13861,1541,13,1,48378,0,55404,10,35549,0
23448,2005,13863,2899,13,1,3150078,102992,1142475,32,418940,595330
23449,2005,13865,1541,13,1,152394,0,86242,19,36449,21603
23450,2005,13866,2211,13,1,304003,0,274713,12,69257,287448
23451,2005,13867,1810,13,1,105868,0,77770,19,51805,18700
23452,2005,13868,2211,13,1,388439,0,276909,16,80815,158761
23453,2005,13869,2520,13,1,629384,0,959452,34,223452,376224
23454,2005,13870,2429,13,2,4948244,107487,4068449,76,1195293,"1,70E+06"
23455,2005,13871,2923,13,1,0,0,212896,11,57741,56108
23456,2005,13872,1810,13,1,86656,0,55940,7,14393,3935
23457,2005,13873,1810,13,1,61017,0,32733,5,5896,16720
23458,2005,13875,2221,13,1,192534,0,155920,11,24648,479592
23459,2005,13876,2699,13,1,361930,46215,326954,17,85971,88984
23460,2005,13877,2899,13,1,56159,0,34412,6,19499,44603
23461,2005,13878,2424,13,1,472543,0,81871,27,71101,51869
23462,2005,13879,2424,13,1,1008045,0,686445,51,304257,54948
23463,2005,13880,2811,13,1,262108,0,159840,14,57861,34597
23464,2005,13882,2520,13,1,115497,0,100094,10,25341,127613
23465,2005,13883,3694,13,1,261113,0,95460,16,43602,84726
23466,2005,13884,1810,13,1,292194,0,83236,19,36337,56601
23467,2005,13886,2102,13,1,26629743,0,10152701,214,942728,"1,50E+07"
23468,2005,13887,1810,13,1,244662,0,204631,24,118648,267790
23469,2005,13888,2520,13,1,79202,0,46035,6,15363,10221
23470,2005,13889,2520,13,1,447052,0,133763,21,51864,131986
23471,2005,13893,1541,13,1,86919,0,39251,10,28047,7991
23472,2005,13895,2102,13,1,349060,0,241607,22,93902,103283
23473,2005,13896,2695,13,1,1009742,0,668567,44,178978,354820
23474,2005,13897,1541,13,1,92474,0,74224,9,20250,17023
23475,2005,13899,2219,13,1,163207,0,140063,7,32247,31095
23476,2005,13900,1549,13,1,1792043,380674,1167195,25,74543,231281
23477,2005,13903,2429,13,2,5758279,65265,3269178,40,651791,"1,50E+06"
23478,2005,13904,3150,13,1,768058,0,393677,66,239449,625746
23479,2005,13905,2924,13,3,889075,92005,671868,48,265731,546857
23480,2005,13906,2520,13,1,2784377,559724,1354871,47,87040,"1,60E+06"
23481,2005,13907,2429,13,1,374144,0,109693,17,89333,3145
23482,2005,13909,1541,13,1,93907,0,35228,8,18202,7567
23483,2005,13910,3150,13,1,20768,0,9818,7,8455,4652
23484,2005,13911,1541,13,1,488191,0,215054,16,60854,108444
23485,2005,13912,1541,13,1,270665,0,155557,23,59194,77123
23486,2005,13913,1541,13,1,295412,0,166653,33,100800,899
23487,2005,13914,3120,13,1,196224,0,92027,12,49551,7990
23488,2005,13916,2899,13,1,212793,0,83076,19,30075,46755
23489,2005,13918,2511,1,1,491073,0,303670,25,77144,410350
23490,2005,13920,1513,1,2,634427,126885,191383,30,105290,583131
23491,2005,13921,1554,1,1,297712,0,187328,29,77090,65552
23492,2005,13922,2924,13,1,0,0,109530,9,57292,55593
23493,2005,13927,2102,2,1,153640,0,18351,5,14674,2015
23494,2005,13929,2924,3,1,0,0,726719,27,230626,91586
23495,2005,13934,3410,4,1,0,0,55276,11,28364,39653
23496,2005,13941,1552,4,1,8051280,938781,115967,279,691143,191566
23497,2005,13942,1730,5,1,26945,0,13773,8,9641,37422
23498,2005,13945,1512,5,1,175343,0,103654,25,28887,70474
23499,2005,13946,1730,5,1,29959,0,52073,9,22813,56830
23500,2005,13954,2811,5,1,690168,0,648379,59,162049,249543
23501,2005,13956,2520,5,1,69389,0,48480,15,19256,36530
23502,2005,13959,2811,5,1,94958,0,23851,5,8134,7386
23503,2005,13960,1730,5,1,29018,0,3388,8,7511,21258
23504,2005,13961,1552,5,1,468946,3733,127618,37,77585,0
23505,2005,13964,2424,5,4,142090,0,68840,7,25227,10424
23506,2005,13968,1520,6,1,814402,0,384685,23,76462,397546
23507,2005,13973,1520,6,1,1449556,0,1291558,40,193657,254927
23508,2005,13974,1541,6,1,63498,0,15355,9,24901,121189
23509,2005,13975,2023,6,1,145518,0,95579,18,23631,46430
23510,2005,13978,1541,6,1,77768,0,46265,7,22322,681
23511,2005,13980,3599,6,1,162118,0,23657,19,23453,35016
23512,2005,13981,1520,6,1,852420,0,932954,81,188656,"2,50E+06"
23513,2005,13982,1810,7,1,88597,0,66669,9,25148,968
23514,2005,13983,1552,7,1,9453,1854,135364,38,62911,139093
23515,2005,13985,1552,7,1,1681529,1617805,888261,49,356298,"1,10E+06"
23516,2005,13987,2811,7,1,891800,0,741301,56,220151,146521
23517,2005,13988,3610,7,1,44828,0,6945,6,8154,27138
23518,2005,13990,1531,7,1,360000,0,94015,8,15510,169551
23519,2005,13992,2010,8,1,0,0,579944,175,351262,2047
23520,2005,13993,1920,8,1,80788,0,33144,13,14085,12276
23521,2005,13995,2811,8,1,52525,0,23985,5,8387,13582
23522,2005,13998,1920,8,1,361108,0,167826,23,43852,10105
23523,2005,14001,2010,8,1,246705,0,143994,34,75942,547338
23524,2005,14002,1512,8,1,48978,22737,370535,89,136350,563750
23525,2005,14003,2520,8,1,271732,0,213465,24,94296,107124
23526,2005,14004,2892,8,1,1092014,0,564635,81,273838,178795
23527,2005,14005,2021,8,3,18194946,14271477,7287341,484,1872440,"5,30E+06"
23528,2005,14006,2699,8,1,694124,0,288572,9,87483,876738
23529,2005,14007,1512,8,1,1572718,1542187,497377,70,381349,867109
23530,2005,14008,2010,8,2,1122768,1023796,71083,90,234953,610219
23531,2005,14013,1533,9,1,0,0,103229,15,31352,227584
23532,2005,14015,3610,9,1,200878,25731,123550,22,75219,40587
23533,2005,14022,3610,9,1,281914,0,147187,12,36510,97852
23534,2005,14023,1531,9,1,30789,0,52964,7,12707,57513
23535,2005,14026,2010,9,1,707098,0,534141,59,201431,387437
23536,2005,14027,2010,10,1,124622,0,43796,11,26954,17394
23537,2005,14028,1552,10,1,98744,0,56502,5,16838,1156
23538,2005,14031,3610,10,1,2687,0,83204,20,50662,61875
23539,2005,14033,1531,10,1,16240,0,5610,5,7182,2175
23540,2005,14034,2520,10,1,67745,0,33307,7,15535,72498
23541,2005,14035,2520,11,1,368250,25773,140716,21,69486,171584
23542,2005,14036,2219,11,1,143330,0,121131,14,57415,24579
23543,2005,14038,2520,11,1,398738,0,138532,17,39287,149529
23544,2005,14039,1512,12,1,3760692,2253366,1878252,413,1595502,223806
23545,2005,14041,1721,1,1,13337,0,27096,7,10803,6721
23546,2005,14042,3610,1,1,81669,0,92419,18,100004,197555
23547,2005,14044,2811,1,1,326864,0,64080,14,31265,103929
23548,2005,14045,1541,1,1,230000,0,104822,24,37733,37607
23549,2005,14046,1549,1,1,90764,61812,52777,14,29617,299868
23550,2005,14048,1511,1,1,113185,0,56835,22,40385,697969
23551,2005,14051,2710,1,1,954563,0,292947,23,191153,994667
23552,2005,14053,2929,8,1,0,0,120102,11,32904,16745
23553,2005,14056,1810,8,1,285723,12141,147908,22,39260,11083
23554,2005,14057,2010,8,1,922245,0,568369,31,91802,226695
23555,2005,14062,1512,8,1,1285982,0,316996,39,119111,19663
23556,2005,14063,1721,8,1,60137,0,190184,81,166484,2413
23557,2005,14064,2695,1,1,11140,0,1801,5,4184,17678
23558,2005,14065,1541,1,1,129637,0,67091,16,34868,19766
23559,2005,14066,1541,1,1,153342,0,88086,15,47181,6959
23560,2005,14069,2811,10,1,635098,0,326571,25,83900,113858
23561,2005,14070,1541,10,1,166959,0,109343,18,38914,58182
23562,2005,14073,2812,2,1,180077,0,60934,13,38522,89440
23563,2005,14075,1549,1,1,2589668,0,237211,11,46284,16266
23564,2005,14076,1541,1,1,14290,0,11686,7,13854,0
23565,2005,14080,2023,10,1,398063,0,280486,58,108437,104036
23566,2005,14082,1511,5,1,45285,0,17117,7,8945,611
23567,2005,14084,1541,4,1,139363,0,87248,21,32527,63337
23568,2005,14087,2695,13,1,358546,0,26018,1,112907,645047
23569,2005,14088,2429,2,1,1945144,0,973372,25,224882,362391
23570,2005,14089,1531,9,1,315208,0,206623,10,14867,11768
23571,2005,14090,2109,13,1,57558647,2663848,59577427,458,2572895,"1,50E+07"
23572,2005,14091,2021,8,1,2422252,1804847,512018,146,473317,750091
23573,2005,14092,2695,8,1,2768639,0,1766637,74,517454,687931
23574,2005,14095,2919,8,1,1296128,0,605842,98,286324,273521
23575,2005,14096,2010,8,1,2185518,0,1090362,56,174667,327192
23576,2005,14097,2693,8,1,858621,0,756015,95,267067,18677
23577,2005,14098,2023,8,1,688502,0,236156,50,113632,2188
23578,2005,14099,2422,13,2,11735694,274025,4864853,158,2036002,"1,80E+06"
23579,2005,14101,2695,13,1,600424,0,-310162,15,121018,"1,10E+06"
23580,2005,14103,1552,6,1,2735507,2724708,2253928,4,14488,123276
23581,2005,14105,2520,13,1,1947997,0,1952955,65,238336,0
23582,2005,14109,1512,3,1,334372,0,222365,52,83218,83546
23583,2005,14111,2921,5,1,108290,0,47982,12,58301,35505
23584,2005,14113,1541,5,1,98728,0,52085,17,26018,17935
23585,2005,14114,2511,5,1,0,0,47142,7,32101,342584
23586,2005,14116,1541,6,1,91749,0,84617,10,17212,14568
23587,2005,14122,1549,7,1,1402231,0,1411076,6,50260,327712
23588,2005,14123,2023,7,1,517430,0,153087,78,180052,53688
23589,2005,14124,2023,7,1,202761,0,188391,34,58837,138744
23590,2005,14125,1511,7,1,0,0,178590,26,47772,42422
23591,2005,14126,1513,7,1,10856146,5817759,5370517,41,773863,"5,10E+06"
23592,2005,14127,1541,8,1,119471,0,46553,13,25740,21302
23593,2005,14129,2692,8,2,6272783,0,1436654,96,482448,"3,30E+06"
23594,2005,14130,2010,9,1,4938387,4160318,1260884,139,568773,"2,30E+06"
23595,2005,14131,2010,10,1,31110,0,27894,5,14287,34826
23596,2005,14135,2010,10,1,79981,0,50565,11,16496,7691
23597,2005,14136,2211,10,1,71434,0,158440,15,31324,95783
23598,2005,14144,2811,12,1,52548,0,31030,6,16404,1696
23599,2005,14148,1543,12,1,163149,0,134621,7,25132,119909
23600,2005,14149,1554,12,1,70511,0,76414,9,20271,8292
23601,2005,14152,3610,13,1,58788,0,9712,10,37179,1542
23602,2005,14153,3610,13,1,18478,0,10222,6,7778,3852
23603,2005,14154,3610,13,1,219339,0,78368,19,34424,33821
23604,2005,14155,3120,13,1,46633,0,61438,13,21172,35563
23605,2005,14156,3694,13,1,241269,0,180254,29,82344,56213
23606,2005,14157,1920,13,1,143717,0,74243,15,24067,1965
23607,2005,14159,2891,13,1,0,0,10750,6,12408,31536
23608,2005,14164,2892,13,1,0,0,106791,17,39583,77742
23609,2005,14165,1541,13,1,178644,0,121998,19,61679,10048
23610,2005,14166,2520,13,1,375922,0,179681,37,141047,146143
23611,2005,14167,1520,13,1,20514521,747138,13510880,720,4568363,"9,80E+06"
23612,2005,14168,1552,13,1,1671706,1458175,38247,39,102995,655834
23613,2005,14169,2101,13,1,1469748,0,476628,31,99131,499271
23614,2005,14170,1541,13,1,176553,0,112633,27,36343,21098
23615,2005,14171,1729,13,3,235621,39104,191837,22,78561,406558
23616,2005,14173,2511,13,1,2264542,0,1641370,106,648339,620097
23617,2005,14174,2915,13,1,1098488,175568,439734,45,197645,53900
23618,2005,14175,1810,13,1,59668,0,49524,15,28868,107638
23619,2005,14176,2211,13,1,123866,0,90297,8,25758,65377
23620,2005,14177,2520,13,1,749558,0,239805,14,44373,492669
23621,2005,14178,2812,13,1,375978,0,79001,14,25208,6368
23622,2005,14179,1810,13,1,111422,0,30612,6,6096,2972
23623,2005,14180,1543,13,1,1958531,0,1743698,49,350382,"2,10E+06"
23624,2005,14181,2912,13,1,564278,0,302053,24,138864,288688
23625,2005,14182,2109,13,1,2926404,65819,1687651,104,745484,752796
23626,2005,14183,1549,13,1,5696768,135115,2464702,183,652334,550940
23627,2005,14185,2422,13,1,5812922,0,4907628,90,733336,"1,10E+06"
23628,2005,14186,2924,13,1,0,0,446808,47,126932,36262
23629,2005,14189,2929,8,1,0,0,485050,37,205310,239956
23630,2005,14191,2211,1,1,99663,0,79775,14,28624,171109
23631,2005,14192,1541,2,1,141713,0,81968,16,42815,54603
23632,2005,14193,1541,2,1,285288,0,183917,18,49504,5820
23633,2005,14194,2923,1,1,0,0,410476,18,94808,318424
23634,2005,14195,1541,2,1,126302,0,87501,16,26946,2831
23635,2005,14200,1541,5,1,21679,0,13062,6,7059,355
23636,2005,14201,3610,5,1,80780,0,59817,9,21757,26412
23637,2005,14202,2219,5,1,37504,0,31955,6,13184,6604
23638,2005,14205,1541,7,1,97276,0,55215,14,33572,33283
23639,2005,14206,1520,8,1,90486,0,11525,7,15168,3638
23640,2005,14207,2212,8,1,1282701,0,4087678,866,2448447,"4,20E+06"
23641,2005,14208,1541,8,1,220358,0,123423,29,82142,7887
23642,2005,14210,1531,9,1,80896,0,47611,10,18563,8726
23643,2005,14211,1520,10,1,4392868,0,1262462,102,382563,361604
23644,2005,14213,1511,10,1,7369684,673472,2248132,184,975232,"3,60E+06"
23645,2005,14215,1541,10,1,552081,0,208401,53,128833,338902
23646,2005,14217,1541,12,1,407122,0,243528,40,136976,12159
23647,2005,14218,2219,13,1,112803,0,81029,11,25340,64058
23648,2005,14220,1541,13,1,118069,0,89134,16,53831,10881
23649,2005,14221,2915,13,2,3108772,1647649,1040042,61,712144,541561
23650,2005,14222,1541,13,1,1176270,0,894643,49,358469,989969
23651,2005,14225,1541,13,1,321437,0,228450,37,106534,96009
23652,2005,14226,2109,13,2,1864327,172382,711986,74,355410,563819
23653,2005,14229,2211,13,3,22867329,1983929,9504612,696,3403104,"5,70E+06"
23654,2005,14230,2924,13,3,3604594,309373,1727032,53,715684,783098
23655,2005,14231,2696,13,1,164482,0,76300,22,69358,77991
23656,2005,14233,1541,13,1,173649,0,112173,20,47309,33195
